RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31
102001,0,United States,country,,234376.0,234435.0,234881.0,235967.0,235905.0,236802.0,237247.0,240002.0,242242.0,244300.0,245259.0,245737.0,246227.0,247590.0,249812.0,252059.0,252986.0,253755.0,255546.0,258627.0,259939.0,256870.0,253828.0,256743.0,264689.0,274205.0,280414.0,285146.0,287109.0,287728.0,289795.0,294495.0,301281.0,306662.0,310336.0,312635.0,314743.0,316993.0,319842.0,323812.0,326793.0,328422.0,331984.0,338228.0,347680.0,354557.0,356625.0,351761.0,345689.0,341603.0,340034.0,336389.0,331436.0,329041.0,331934.0,336801.0,341861.0,346352.0,350258.0,352683.0,353577.0
394913,1,"New York, NY",msa,NY,400656.0,404026.0,403548.0,406219.0,401195.0,399989.0,400138.0,401060.0,403504.0,401769.0,403608.0,402830.0,403606.0,403276.0,407653.0,412053.0,416682.0,419298.0,421760.0,424351.0,428146.0,428231.0,424776.0,419206.0,420727.0,431632.0,446862.0,461633.0,468695.0,472252.0,475307.0,478961.0,485450.0,488134.0,493342.0,498040.0,503541.0,508421.0,511015.0,511691.0,511453.0,511807.0,515129.0,519597.0,529851.0,540010.0,547995.0,551665.0,551075.0,546342.0,538668.0,531239.0,525624.0,524353.0,521795.0,524123.0,529164.0,543184.0,556478.0,568795.0,578223.0
753899,2,"Los Angeles, CA",msa,CA,631089.0,627823.0,629232.0,629530.0,628134.0,624442.0,622143.0,625401.0,629191.0,629539.0,630412.0,634892.0,636407.0,640363.0,641087.0,645843.0,650888.0,657490.0,662437.0,665634.0,658990.0,651711.0,648463.0,662597.0,685278.0,707359.0,721006.0,728155.0,729028.0,731131.0,740182.0,753358.0,771140.0,786880.0,800860.0,805629.0,809412.0,812692.0,820648.0,826532.0,837215.0,844498.0,855707.0,869826.0,891026.0,904926.0,903227.0,886938.0,871088.0,859471.0,853838.0,847762.0,839009.0,835455.0,834049.0,838001.0,838623.0,844146.0,858265.0,871721.0,883741.0
394463,3,"Chicago, IL",msa,IL,222759.0,222661.0,224291.0,229054.0,229389.0,230596.0,232735.0,235998.0,236338.0,234317.0,230790.0,229289.0,228295.0,229780.0,232844.0,236176.0,238017.0,238179.0,238917.0,242866.0,245753.0,243770.0,237230.0,237240.0,244465.0,254672.0,261297.0,263337.0,264776.0,264456.0,265663.0,267943.0,270397.0,273782.0,274850.0,274671.0,273013.0,273792.0,276091.0,279992.0,281915.0,282746.0,283627.0,284497.0,288527.0,291304.0,296368.0,295355.0,292880.0,288932.0,286413.0,285505.0,283993.0,283436.0,284356.0,286322.0,288849.0,291611.0,296751.0,302169.0,307410.0
394514,4,"Dallas, TX",msa,TX,259976.0,254792.0,253212.0,253625.0,254679.0,253956.0,254055.0,254990.0,257248.0,261626.0,264034.0,265906.0,265431.0,263594.0,264602.0,265375.0,266953.0,268639.0,270102.0,270738.0,271740.0,270316.0,271847.0,276303.0,284682.0,290236.0,295030.0,299714.0,301051.0,300954.0,305186.0,311036.0,318489.0,327879.0,336908.0,344773.0,346014.0,346948.0,349205.0,354783.0,359075.0,363744.0,368975.0,375917.0,389332.0,402954.0,410919.0,409274.0,403110.0,396253.0,391721.0,388016.0,380393.0,374170.0,372736.0,374543.0,376858.0,379175.0,385114.0,389403.0,391695.0
394692,5,"Houston, TX",msa,TX,222962.0,221050.0,220826.0,221714.0,222405.0,222758.0,223533.0,225863.0,227513.0,230036.0,231140.0,231888.0,231971.0,230712.0,230173.0,230154.0,232269.0,234141.0,236395.0,236445.0,236759.0,233620.0,233997.0,240562.0,249324.0,253772.0,255759.0,259987.0,263327.0,264848.0,268213.0,274614.0,281686.0,287549.0,291673.0,294204.0,295090.0,293281.0,295909.0,301085.0,306204.0,309726.0,313973.0,316740.0,323421.0,328553.0,334582.0,335167.0,330259.0,326752.0,322443.0,321009.0,316050.0,314307.0,313574.0,314369.0,315110.0,317563.0,320048.0,323606.0,325278.0
395209,6,"Washington, DC",msa,VA,386019.0,384786.0,388131.0,386950.0,391527.0,393964.0,397640.0,397784.0,398444.0,396766.0,395681.0,395232.0,396746.0,397451.0,401727.0,405503.0,410093.0,408690.0,412074.0,417424.0,422454.0,420278.0,413549.0,417757.0,427045.0,441265.0,446323.0,447350.0,444245.0,441338.0,440010.0,444109.0,450235.0,459640.0,465300.0,468197.0,466532.0,467004.0,470305.0,472662.0,471070.0,464859.0,466800.0,477895.0,496088.0,509624.0,511546.0,505485.0,498261.0,492476.0,491854.0,489192.0,483684.0,477603.0,481726.0,489417.0,500851.0,508746.0,518122.0,522387.0,522478.0
394974,7,"Philadelphia, PA",msa,PA,227954.0,229210.0,230046.0,232074.0,232110.0,232753.0,233767.0,237262.0,239635.0,239586.0,238907.0,239916.0,242140.0,241800.0,241938.0,243473.0,245881.0,248754.0,250121.0,253987.0,260199.0,259140.0,254520.0,251650.0,257638.0,267881.0,272322.0,274919.0,275446.0,276623.0,277676.0,278007.0,279321.0,280129.0,284146.0,287363.0,292588.0,292341.0,293038.0,293065.0,293743.0,294579.0,294136.0,296202.0,300181.0,308005.0,315652.0,318516.0,318397.0,316655.0,317186.0,318060.0,317750.0,316491.0,316962.0,319109.0,320787.0,323450.0,328153.0,335272.0,339976.0
394856,8,"Miami, FL",msa,FL,263976.0,264554.0,268350.0,272006.0,272831.0,272223.0,272137.0,275963.0,277767.0,277073.0,275132.0,276415.0,278717.0,280784.0,284063.0,287457.0,288676.0,288720.0,291242.0,296659.0,301538.0,301927.0,300055.0,301938.0,308728.0,316416.0,321885.0,324521.0,327398.0,331065.0,336277.0,339319.0,343298.0,344082.0,347563.0,348114.0,351155.0,353885.0,357616.0,363037.0,369845.0,376321.0,384076.0,392259.0,398053.0,406298.0,411804.0,415095.0,412875.0,411238.0,414147.0,414943.0,412309.0,413778.0,419133.0,429397.0,437150.0,443087.0,448502.0,450198.0,451896.0
394347,9,"Atlanta, GA",msa,GA,222793.0,224878.0,228710.0,231147.0,230319.0,229977.0,230602.0,233025.0,233532.0,235282.0,236310.0,238007.0,239293.0,241141.0,243784.0,246863.0,248775.0,249709.0,251594.0,253782.0,256538.0,251660.0,248848.0,250360.0,261121.0,270845.0,278564.0,282213.0,283162.0,284274.0,287429.0,293155.0,299014.0,304785.0,311637.0,316924.0,320721.0,324721.0,331657.0,339968.0,345087.0,346972.0,349640.0,353575.0,359949.0,367653.0,373525.0,374966.0,371980.0,368296.0,364960.0,361330.0,358663.0,354857.0,355129.0,356195.0,359949.0,361218.0,366097.0,369791.0,374700.0
394404,10,"Boston, MA",msa,MA,437679.0,435059.0,436299.0,435308.0,434392.0,435470.0,438677.0,444277.0,444093.0,448002.0,447704.0,449244.0,445906.0,447274.0,450130.0,451854.0,455606.0,458006.0,464960.0,474112.0,485820.0,485373.0,479371.0,475691.0,486097.0,503808.0,512698.0,514567.0,513366.0,512924.0,522295.0,529929.0,543344.0,552263.0,561715.0,565210.0,565376.0,561850.0,562741.0,567190.0,572561.0,572369.0,572545.0,581053.0,599485.0,616123.0,628348.0,629295.0,623790.0,614301.0,609229.0,608579.0,600805.0,591982.0,583066.0,591377.0,604242.0,619882.0,629164.0,638784.0,642729.0
394976,11,"Phoenix, AZ",msa,AZ,264541.0,265331.0,265228.0,266290.0,266987.0,268081.0,268370.0,269055.0,270270.0,272151.0,274104.0,276353.0,279393.0,282341.0,285585.0,287245.0,289234.0,292336.0,296883.0,301424.0,301567.0,299072.0,298809.0,304289.0,313482.0,321791.0,328270.0,333054.0,335661.0,340307.0,347145.0,356585.0,365433.0,376301.0,386576.0,396513.0,403902.0,411818.0,419506.0,425906.0,431262.0,436896.0,445497.0,456819.0,468145.0,478887.0,484763.0,482443.0,472264.0,460523.0,454184.0,447121.0,437565.0,429715.0,426140.0,428721.0,429943.0,432011.0,436783.0,439352.0,442726.0
395057,12,"San Francisco, CA",msa,CA,846408.0,840574.0,845222.0,845303.0,838062.0,827972.0,830835.0,838259.0,848647.0,852541.0,853227.0,843930.0,832315.0,827773.0,840539.0,847992.0,852999.0,847223.0,850568.0,854204.0,853516.0,841907.0,844844.0,870804.0,906062.0,929613.0,927663.0,929232.0,926809.0,938551.0,947552.0,968522.0,1011592.0,1050226.0,1076457.0,1075701.0,1072319.0,1069223.0,1071484.0,1068790.0,1054055.0,1047543.0,1059369.0,1094344.0,1142590.0,1176597.0,1184626.0,1146167.0,1090361.0,1067117.0,1066211.0,1073986.0,1044397.0,1014687.0,984856.0,996527.0,1007401.0,1031977.0,1044537.0,1059482.0,1076383.0
395025,13,"Riverside, CA",msa,CA,351221.0,353995.0,353765.0,354081.0,351753.0,352311.0,353364.0,354684.0,355145.0,356476.0,358971.0,361381.0,364179.0,367520.0,370500.0,372032.0,371646.0,372552.0,373844.0,376497.0,375323.0,374799.0,377235.0,385399.0,396608.0,407649.0,417214.0,424143.0,429983.0,433281.0,438404.0,446360.0,456845.0,466903.0,475246.0,483510.0,491208.0,496030.0,501064.0,505881.0,515199.0,523583.0,529892.0,536887.0,547091.0,556598.0,561080.0,552895.0,546377.0,538469.0,536078.0,525312.0,518209.0,511482.0,514710.0,515575.0,520404.0,525120.0,528462.0,529475.0,531434.0
394532,14,"Detroit, MI",msa,MI,176646.0,174899.0,174116.0,174208.0,175307.0,174209.0,176354.0,178068.0,179465.0,180983.0,182479.0,184517.0,183687.0,184207.0,185114.0,186479.0,186361.0,187237.0,187116.0,191608.0,195826.0,193166.0,192872.0,194955.0,202984.0,207469.0,208564.0,210889.0,210641.0,210251.0,208737.0,210177.0,215228.0,222336.0,225234.0,226262.0,225279.0,227677.0,227825.0,229167.0,227908.0,227592.0,228298.0,229520.0,233813.0,237399.0,243019.0,243944.0,242287.0,238522.0,236977.0,235003.0,231681.0,226632.0,229016.0,231241.0,236592.0,237449.0,242838.0,245193.0,248212.0
395078,15,"Seattle, WA",msa,WA,440637.0,436161.0,434854.0,433677.0,433948.0,435565.0,442980.0,450325.0,455274.0,460482.0,459904.0,460088.0,456297.0,457523.0,460968.0,463022.0,470217.0,474041.0,481420.0,485998.0,491852.0,488452.0,491274.0,497785.0,514147.0,528701.0,540166.0,547540.0,544405.0,547562.0,551763.0,571656.0,589496.0,612152.0,622849.0,631439.0,629810.0,628012.0,629750.0,632453.0,638167.0,633948.0,643400.0,663688.0,696764.0,718125.0,717518.0,699466.0,676213.0,664302.0,665325.0,659122.0,650249.0,641478.0,638120.0,636415.0,635686.0,645909.0,660044.0,671040.0,673673.0
394865,16,"Minneapolis, MN",msa,MN,246295.0,247078.0,250854.0,253533.0,256024.0,257524.0,259958.0,263529.0,264807.0,266312.0,266127.0,266386.0,267365.0,268163.0,270291.0,271919.0,274364.0,274159.0,275446.0,277654.0,282285.0,281554.0,280835.0,282303.0,289797.0,295636.0,301370.0,303177.0,304972.0,303607.0,304079.0,306305.0,312208.0,317682.0,323092.0,324947.0,328113.0,329102.0,331312.0,330836.0,330797.0,330624.0,329990.0,331783.0,336506.0,344365.0,350585.0,352190.0,350168.0,347830.0,345303.0,342662.0,337680.0,336927.0,335703.0,336831.0,337322.0,340505.0,348517.0,352722.0,358483.0
395056,17,"San Diego, CA",msa,CA,571286.0,572831.0,570762.0,566879.0,562644.0,567394.0,570846.0,571338.0,569151.0,566678.0,572695.0,571937.0,575875.0,571374.0,575053.0,581221.0,583751.0,590487.0,592415.0,596321.0,593543.0,583943.0,584426.0,596324.0,617346.0,635013.0,643972.0,649791.0,653446.0,655867.0,666635.0,680011.0,697030.0,710894.0,726688.0,736879.0,735948.0,736308.0,741317.0,753689.0,759816.0,767473.0,779278.0,797799.0,818798.0,837422.0,835997.0,823155.0,804048.0,796344.0,793019.0,788640.0,778938.0,777465.0,782503.0,796575.0,805834.0,816974.0,827560.0,841480.0,854706.0
395148,18,"Tampa, FL",msa,FL,208151.0,208066.0,209178.0,211074.0,212349.0,212948.0,213440.0,214022.0,214947.0,215258.0,216681.0,218740.0,221123.0,223006.0,224520.0,225431.0,227264.0,229571.0,232385.0,233371.0,235269.0,235527.0,236227.0,236951.0,241897.0,249192.0,254892.0,259250.0,260894.0,264558.0,266790.0,269711.0,272619.0,278007.0,284141.0,288597.0,293240.0,297519.0,303657.0,310060.0,317561.0,326099.0,335040.0,343922.0,351906.0,360738.0,368164.0,372464.0,370339.0,366033.0,364120.0,360768.0,359927.0,356462.0,358678.0,361863.0,364841.0,365845.0,366054.0,366841.0,370118.0
394530,19,"Denver, CO",msa,CO,400330.0,398276.0,398677.0,397971.0,398495.0,398145.0,398732.0,399623.0,401877.0,405950.0,407641.0,411071.0,412336.0,412970.0,414339.0,416863.0,418035.0,419900.0,421551.0,428123.0,428003.0,426028.0,422976.0,429191.0,438761.0,449433.0,459185.0,465451.0,466380.0,462714.0,466339.0,476905.0,495526.0,511567.0,525529.0,532699.0,537704.0,540255.0,543583.0,547563.0,551343.0,556298.0,564166.0,577865.0,596467.0,610309.0,613829.0,605808.0,595356.0,589784.0,585752.0,583013.0,574224.0,565765.0,563829.0,563882.0,570148.0,574412.0,579180.0,580461.0,579144.0
394358,20,"Baltimore, MD",msa,MD,275152.0,276961.0,278056.0,278287.0,276552.0,276481.0,274364.0,277357.0,279728.0,282713.0,284646.0,285940.0,287626.0,290826.0,293120.0,293787.0,294822.0,294353.0,296316.0,296749.0,301479.0,299602.0,294917.0,291637.0,299455.0,307289.0,314947.0,315572.0,313025.0,309681.0,307564.0,308796.0,307181.0,310175.0,313391.0,317442.0,317615.0,320620.0,325231.0,328266.0,327847.0,327101.0,326943.0,330294.0,334919.0,342243.0,344781.0,344708.0,343049.0,344577.0,343720.0,340376.0,336350.0,337523.0,341822.0,347060.0,351564.0,357354.0,362473.0,366943.0,364448.0
395121,21,"St. Louis, MO",msa,MO,174958.0,175402.0,176408.0,176685.0,177650.0,180268.0,180985.0,183509.0,181955.0,183732.0,184943.0,185535.0,186964.0,185322.0,187754.0,188669.0,190505.0,192173.0,190614.0,192065.0,193162.0,195577.0,196061.0,198692.0,201633.0,207107.0,209522.0,211106.0,209846.0,207415.0,208194.0,208310.0,210044.0,209974.0,212422.0,215462.0,218107.0,220786.0,220101.0,221760.0,219083.0,218484.0,217942.0,220955.0,225479.0,228590.0,234927.0,237452.0,238766.0,235796.0,235228.0,234617.0,234127.0,231603.0,230977.0,229050.0,233212.0,233422.0,240048.0,243135.0,247141.0
394943,22,"Orlando, FL",msa,FL,232190.0,233556.0,234023.0,236089.0,237380.0,238685.0,240371.0,240447.0,241213.0,241894.0,244179.0,247043.0,249583.0,251274.0,252290.0,251863.0,254875.0,256986.0,259527.0,259097.0,261299.0,261941.0,262651.0,262825.0,266848.0,270508.0,274810.0,277610.0,280389.0,282131.0,282558.0,285260.0,289502.0,293551.0,299265.0,306847.0,316246.0,322477.0,328496.0,334328.0,342728.0,348112.0,354188.0,362079.0,371984.0,381511.0,387477.0,387805.0,385805.0,380476.0,379149.0,377377.0,374938.0,371703.0,372386.0,376135.0,380468.0,385191.0,388749.0,391938.0,390571.0
394458,23,"Charlotte, NC",msa,NC,225656.0,225959.0,227252.0,229414.0,229461.0,229131.0,228393.0,230952.0,235120.0,238646.0,242124.0,244862.0,244730.0,247213.0,248346.0,250615.0,252056.0,252928.0,256392.0,257438.0,259673.0,254304.0,252352.0,254741.0,265421.0,274292.0,281740.0,286177.0,287549.0,289282.0,292286.0,299150.0,304536.0,311831.0,316271.0,320157.0,323742.0,329502.0,335668.0,341471.0,345568.0,349485.0,352559.0,356216.0,363693.0,372950.0,382643.0,382041.0,378111.0,372867.0,369087.0,364957.0,358167.0,359375.0,357841.0,362426.0,359952.0,364348.0,369385.0,375599.0,380559.0
395055,24,"San Antonio, TX",msa,TX,214059.0,212236.0,213901.0,213279.0,214217.0,211824.0,212798.0,214499.0,217015.0,218806.0,219832.0,221922.0,222539.0,222933.0,225050.0,223600.0,223991.0,223842.0,227030.0,228792.0,230831.0,229925.0,230777.0,235637.0,241920.0,247964.0,251127.0,254919.0,255677.0,257314.0,258553.0,260030.0,263208.0,266839.0,271614.0,278365.0,283603.0,287774.0,292296.0,297462.0,302323.0,303624.0,304560.0,307509.0,312917.0,319722.0,324584.0,324646.0,321975.0,319940.0,321784.0,319324.0,317579.0,313296.0,314152.0,311411.0,310913.0,309465.0,308273.0,310250.0,311201.0
394998,25,"Portland, OR",msa,OR,384516.0,381807.0,383762.0,382868.0,383189.0,380373.0,382004.0,383502.0,386300.0,386728.0,387621.0,389585.0,389827.0,390695.0,393415.0,396539.0,399141.0,401539.0,403404.0,406361.0,406020.0,403033.0,403655.0,408368.0,417488.0,427184.0,434961.0,440449.0,442236.0,445114.0,451759.0,460888.0,469499.0,478267.0,484072.0,490129.0,495195.0,497864.0,503228.0,503957.0,508804.0,508631.0,509699.0,518265.0,530053.0,543094.0,548203.0,546906.0,540884.0,535812.0,531100.0,527718.0,519450.0,511259.0,508307.0,509356.0,516739.0,522746.0,529268.0,534177.0,533501.0
395045,26,"Sacramento, CA",msa,CA,390378.0,389948.0,389548.0,391385.0,390859.0,391302.0,390976.0,393147.0,398402.0,402657.0,404663.0,404785.0,406371.0,406899.0,405200.0,406658.0,407267.0,410495.0,411498.0,418034.0,420319.0,417992.0,417348.0,425248.0,439128.0,451663.0,459541.0,463413.0,466483.0,468571.0,474871.0,484346.0,495554.0,509305.0,521164.0,529370.0,532864.0,533564.0,534789.0,538645.0,541257.0,546337.0,553233.0,568191.0,577629.0,583245.0,576878.0,572240.0,560069.0,553311.0,544102.0,539897.0,529677.0,527140.0,525773.0,526072.0,526880.0,528774.0,536473.0,542595.0,545938.0
394982,27,"Pittsburgh, PA",msa,PA,162276.0,161517.0,160192.0,160628.0,161614.0,162340.0,162137.0,161478.0,161920.0,164505.0,166576.0,168284.0,169830.0,169240.0,169886.0,170213.0,170720.0,170781.0,169248.0,171575.0,177621.0,180671.0,180033.0,179985.0,182738.0,187540.0,189460.0,189247.0,187963.0,186037.0,187981.0,191662.0,192116.0,194182.0,196787.0,202476.0,203575.0,203393.0,203551.0,205067.0,205231.0,203914.0,203504.0,204027.0,206340.0,209678.0,212331.0,215070.0,214026.0,212162.0,211031.0,209343.0,205923.0,201225.0,199985.0,201559.0,205306.0,208438.0,214784.0,218999.0,223371.0
394466,28,"Cincinnati, OH",msa,OH,167864.0,168534.0,169612.0,171225.0,170543.0,170649.0,172083.0,174385.0,176988.0,177329.0,178136.0,177806.0,177755.0,179176.0,179319.0,180078.0,180993.0,181642.0,183053.0,187001.0,189776.0,188775.0,186930.0,188504.0,194284.0,197765.0,200935.0,202604.0,203569.0,201273.0,199520.0,198940.0,204444.0,208693.0,216820.0,219570.0,224932.0,225849.0,228345.0,229753.0,230944.0,230801.0,231428.0,231688.0,235397.0,239097.0,243707.0,243060.0,241794.0,240720.0,243657.0,231629.0,229752.0,225442.0,238383.0,238354.0,245939.0,250084.0,255767.0,257601.0,260103.0
394355,29,"Austin, TX",msa,TX,311718.0,308855.0,309831.0,309873.0,313091.0,312011.0,306826.0,307371.0,311617.0,321391.0,325649.0,325335.0,322846.0,321169.0,324974.0,325899.0,327506.0,324890.0,328774.0,331433.0,333491.0,331050.0,330848.0,338966.0,349109.0,358679.0,365173.0,372676.0,378030.0,380893.0,389326.0,406296.0,433740.0,454490.0,469916.0,475192.0,477988.0,472842.0,465956.0,469426.0,474591.0,487546.0,498191.0,516459.0,535699.0,554541.0,557150.0,544556.0,525126.0,511765.0,503430.0,493785.0,480126.0,474669.0,467737.0,465915.0,461806.0,463242.0,468395.0,468548.0,471629.0
394775,30,"Las Vegas, NV",msa,NV,267774.0,270926.0,275190.0,276906.0,277705.0,277700.0,277693.0,278948.0,279043.0,280513.0,280943.0,282165.0,284415.0,287806.0,289682.0,289442.0,288469.0,288729.0,292868.0,295074.0,295864.0,294910.0,297015.0,300802.0,302824.0,304464.0,308143.0,313282.0,316908.0,319367.0,322067.0,327701.0,333540.0,341389.0,348603.0,358074.0,363929.0,368844.0,371260.0,376664.0,383435.0,393029.0,405299.0,416315.0,426412.0,431032.0,431667.0,427505.0,419860.0,415824.0,411568.0,405660.0,395480.0,388559.0,385111.0,387415.0,389283.0,393685.0,394985.0,399249.0,401832.0
394735,31,"Kansas City, MO",msa,MO,200820.0,200388.0,201515.0,204296.0,206064.0,208052.0,208116.0,211480.0,213499.0,217043.0,217164.0,216563.0,216678.0,216158.0,214870.0,214898.0,217700.0,220687.0,223188.0,227095.0,229565.0,228835.0,227641.0,231338.0,237512.0,245214.0,248174.0,250514.0,248313.0,249616.0,251679.0,252830.0,254446.0,255138.0,257348.0,259271.0,259866.0,262351.0,263406.0,265167.0,267702.0,266407.0,268882.0,272274.0,278491.0,286450.0,292170.0,294733.0,293843.0,291260.0,291177.0,287203.0,284711.0,280209.0,279782.0,278252.0,280505.0,283816.0,289900.0,295279.0,299329.0
394492,32,"Columbus, OH",msa,OH,186998.0,186315.0,186285.0,187508.0,187020.0,185440.0,186786.0,188901.0,195164.0,198437.0,202534.0,200512.0,198616.0,196341.0,196289.0,195814.0,195711.0,197695.0,201565.0,207294.0,210497.0,211803.0,209201.0,211438.0,215340.0,220924.0,224105.0,225083.0,226410.0,224924.0,224068.0,225556.0,231801.0,237410.0,242813.0,245405.0,250557.0,251419.0,252657.0,252582.0,254405.0,256093.0,257877.0,259973.0,266038.0,275325.0,283047.0,286150.0,282960.0,279501.0,277316.0,276796.0,275750.0,271316.0,272177.0,273421.0,279877.0,282668.0,287368.0,289745.0,295165.0
394705,34,"Indianapolis, IN",msa,IN,172536.0,172680.0,172937.0,174413.0,174707.0,175829.0,176510.0,178251.0,178937.0,180043.0,180725.0,184042.0,186243.0,187478.0,187443.0,186379.0,187853.0,187660.0,189130.0,190467.0,193931.0,197305.0,197718.0,200427.0,204697.0,210512.0,214158.0,214986.0,215749.0,214383.0,215444.0,215787.0,219436.0,223486.0,227606.0,232720.0,235745.0,239291.0,241633.0,244892.0,246825.0,244432.0,244201.0,246314.0,252883.0,258377.0,264930.0,268583.0,269426.0,267095.0,265647.0,262595.0,260295.0,258787.0,260807.0,260934.0,261128.0,262823.0,265615.0,269702.0,269790.0
394475,35,"Cleveland, OH",msa,OH,141990.0,143185.0,142960.0,142897.0,141939.0,145699.0,146869.0,149294.0,148529.0,150761.0,151963.0,153569.0,152445.0,151421.0,151078.0,151574.0,151570.0,153572.0,156082.0,159087.0,160893.0,161007.0,159740.0,159487.0,161994.0,165166.0,168219.0,169151.0,172379.0,172252.0,172376.0,170653.0,170787.0,172225.0,174277.0,177298.0,181509.0,181468.0,182140.0,181053.0,182563.0,183772.0,184723.0,187786.0,189256.0,192126.0,196605.0,199765.0,202118.0,198762.0,196266.0,192250.0,190889.0,187813.0,187570.0,189365.0,194334.0,195889.0,200764.0,201258.0,206543.0
395059,36,"San Jose, CA",msa,CA,1136731.0,1112997.0,1123770.0,1096723.0,1077493.0,1051762.0,1049566.0,1065802.0,1067538.0,1077810.0,1084909.0,1090071.0,1072896.0,1055240.0,1048602.0,1059126.0,1061330.0,1049997.0,1060309.0,1070791.0,1097568.0,1100745.0,1104263.0,1111160.0,1129244.0,1146105.0,1165164.0,1168531.0,1179329.0,1186835.0,1192967.0,1209620.0,1228633.0,1249499.0,1272197.0,1281538.0,1301939.0,1302169.0,1316630.0,1328617.0,1349561.0,1351730.0,1370752.0,1407154.0,1459319.0,1471976.0,1452950.0,1413923.0,1384150.0,1366986.0,1352008.0,1340501.0,1320531.0,1323247.0,1291956.0,1303023.0,1317105.0,1369271.0,1390733.0,1404683.0,1424542.0
394902,37,"Nashville, TN",msa,TN,260658.0,257200.0,258798.0,259632.0,264011.0,263759.0,263937.0,266279.0,268338.0,273098.0,276475.0,279965.0,281612.0,281787.0,283857.0,284905.0,288459.0,287981.0,287485.0,287110.0,289613.0,289741.0,288440.0,293237.0,300462.0,308298.0,313714.0,316156.0,317640.0,315412.0,318757.0,324018.0,331704.0,338607.0,348663.0,357501.0,365183.0,371391.0,381135.0,387905.0,392923.0,392706.0,398391.0,406906.0,422663.0,434904.0,440738.0,439281.0,431064.0,427230.0,418729.0,412250.0,407184.0,403227.0,406387.0,404755.0,407718.0,407077.0,408436.0,413868.0,418796.0
395194,38,"Virginia Beach, VA",msa,VA,232554.0,231138.0,233580.0,236727.0,236031.0,232266.0,233191.0,234436.0,239817.0,241019.0,242362.0,242948.0,242841.0,245166.0,243827.0,243621.0,243171.0,245827.0,247362.0,250358.0,249832.0,252541.0,250168.0,254784.0,257085.0,265347.0,268769.0,273513.0,275333.0,274860.0,272288.0,271615.0,274293.0,277318.0,279900.0,281267.0,283765.0,283778.0,284750.0,285496.0,287711.0,289386.0,289624.0,291380.0,296376.0,304564.0,307932.0,307022.0,301973.0,300447.0,300774.0,300156.0,301136.0,301865.0,305148.0,308384.0,311965.0,315260.0,320658.0,325949.0,331003.0
395005,39,"Providence, RI",msa,RI,266300.0,266353.0,268151.0,270088.0,270597.0,268321.0,267874.0,270225.0,275544.0,282407.0,283818.0,285504.0,284796.0,287848.0,288131.0,289266.0,287669.0,290435.0,289887.0,295240.0,298542.0,300633.0,296890.0,296936.0,305077.0,316203.0,323915.0,326877.0,328861.0,330489.0,330725.0,331464.0,335536.0,340890.0,347823.0,349833.0,357765.0,362768.0,367429.0,366325.0,367486.0,368613.0,372883.0,373476.0,378778.0,385989.0,393453.0,395836.0,392607.0,391721.0,393784.0,396335.0,394506.0,393423.0,394177.0,394911.0,399151.0,402887.0,410730.0,415024.0,422071.0
394714,40,"Jacksonville, FL",msa,FL,221459.0,221027.0,221832.0,223939.0,225864.0,224122.0,224454.0,225006.0,226648.0,225733.0,224459.0,228942.0,232748.0,237440.0,237972.0,237532.0,234927.0,236956.0,239708.0,242107.0,241154.0,238155.0,238576.0,242740.0,250758.0,257556.0,261730.0,265790.0,269018.0,269013.0,271492.0,275134.0,283345.0,288523.0,294318.0,296891.0,301238.0,307249.0,314527.0,320954.0,322208.0,324429.0,326877.0,336249.0,345176.0,351976.0,356319.0,358068.0,360694.0,357381.0,355390.0,350954.0,348560.0,348480.0,348957.0,347789.0,345546.0,344012.0,350040.0,351394.0,354756.0
394862,41,"Milwaukee, WI",msa,WI,213798.0,213139.0,210206.0,214416.0,212207.0,213667.0,209843.0,214552.0,220589.0,229005.0,229415.0,225725.0,224592.0,226274.0,227366.0,226677.0,225302.0,229001.0,228409.0,233005.0,233201.0,235583.0,232187.0,232928.0,233001.0,230434.0,221821.0,218716.0,218969.0,224958.0,227893.0,233512.0,238656.0,245083.0,249536.0,253277.0,251423.0,253947.0,252623.0,256801.0,254510.0,254038.0,252837.0,255334.0,259748.0,267504.0,274922.0,278894.0,276803.0,278051.0,277078.0,277734.0,272324.0,270703.0,272617.0,274524.0,282834.0,285301.0,293098.0,294530.0,299271.0
